ID,HTML
16937,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Dragonstalker's Spaulders</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Shoulder</td><th>Mail</th></tr></tbody></table>362 Armor<br>+23 Agility<br>+13 Intellect<br>+6 Spirit<br>+15 Stamina<br>+10 Fire Resistance<br>Durability 85 / 85<br>Classes: Hunter<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=15464" class="q2">Improves your chance to hit by 1%.</a></span><br><span class="q"><a href="?itemset=215" class="q">Dragonstalker Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16936">Dragonstalker's Belt</a></span><br><span><a href="?item=16935">Dragonstalker's Bracers</a></span><br><span><a href="?item=16942">Dragonstalker's Breastplate</a></span><br><span><a href="?item=16940">Dragonstalker's Gauntlets</a></span><br><span><a href="?item=16941">Dragonstalker's Greaves</a></span><br><span><a href="?item=16939">Dragonstalker's Helm</a></span><br><span><a href="?item=16938">Dragonstalker's Legguards</a></span><br><span><a href="?item=16937">Dragonstalker's Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23559">Increases the Ranged Attack Power bonus of your Aspect of the Hawk by 20% and Melee Attack Power bonus of your Aspect of the Wolf by 20%.</a></span><br><span>(5) Set: <a href="?spell=21928">Increases your pet's stamina by 40 and all spell resistances by 60.</a></span><br><span>(8) Set: <a href="?spell=23578">You have a chance whenever you deal ranged damage to apply an Expose Weakness effect to the target. Expose Weakness increases the Ranged Attack Power of all attackers against that target by 450 for 7 sec.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19352,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Chromatically Tempered Sword</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>One-hand</td><th>Sword</th></tr></tbody></table><table width="100%"><tbody><tr><td>106 - 198  Damage</td><th>Speed 2.60</th></tr></tbody></table>(58.5 damage per second)<br>+14 Agility<br>+14 Strength<br>+7 Stamina<br>Durability 105 / 105<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16952,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Judgement Belt</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Waist</td><th>Plate</th></tr></tbody></table>482 Armor<br>+20 Intellect<br>+6 Agility<br>+14 Stamina<br>+8 Strength<br>+10 Shadow Resistance<br>Durability 55 / 55<br>Classes: Paladin<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=14047" class="q2">Increases damage and healing done by magical spells and effects by up to 23.</a></span><br><span class="q"><a href="?itemset=217" class="q">Judgement Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16952">Judgement Belt</a></span><br><span><a href="?item=16951">Judgement Bindings</a></span><br><span><a href="?item=16958">Judgement Breastplate</a></span><br><span><a href="?item=16955">Judgement Crown</a></span><br><span><a href="?item=16956">Judgement Gauntlets</a></span><br><span><a href="?item=16954">Judgement Legplates</a></span><br><span><a href="?item=16957">Judgement Sabatons</a></span><br><span><a href="?item=16953">Judgement Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23565">Increases the radius of a Paladin's auras by 10.</a></span><br><span>(5) Set: <a href="?spell=24196">Increases damage and healing done by magical spells and effects by up to 47.</a></span><br><span>(8) Set: <a href="?spell=23591">Inflicts 60 to 67 additional Holy damage on the target of a Paladin's Judgement.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19373,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Black Brood Pauldrons</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Shoulder</td><th>Mail</th></tr></tbody></table>357 Armor<br>+17 Agility<br>+15 Intellect<br>+12 Stamina<br>Durability 85 / 85<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=21631" class="q2">Restores 9 mana per 5 sec.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16923,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Robes of Transcendence</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Chest</td><th>Cloth</th></tr></tbody></table>116 Armor<br>+27 Intellect<br>+16 Spirit<br>+17 Stamina<br>+10 Fire Resistance<br>+10 Nature Resistance<br>Durability 100 / 100<br>Classes: Priest<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=14798" class="q2">Increases damage and healing done by magical spells and effects by up to 30.</a></span><br><span class="q2">Equip: <a href="?spell=9316" class="q2">Increases healing done by spells and effects by up to 29.</a></span><br><span class="q"><a href="?itemset=211" class="q">Vestments of Transcendence</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16925">Belt of Transcendence</a></span><br><span><a href="?item=16926">Bindings of Transcendence</a></span><br><span><a href="?item=16919">Boots of Transcendence</a></span><br><span><a href="?item=16921">Halo of Transcendence</a></span><br><span><a href="?item=16920">Handguards of Transcendence</a></span><br><span><a href="?item=16922">Leggings of Transcendence</a></span><br><span><a href="?item=16924">Pauldrons of Transcendence</a></span><br><span><a href="?item=16923">Robes of Transcendence</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21894">Allows 15% of your Mana regeneration to continue while casting.</a></span><br><span>(5) Set: <a href="?spell=21853">When struck in melee there is a 50% chance you will Fade for 4 sec.</a></span><br><span>(8) Set: <a href="?spell=22010">Your Greater Heals now have a heal over time component equivalent to a rank 5 Renew.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19379,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Neltharion's Tear</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Trinket</td><th></th></tr></tbody></table>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=17493" class="q2">Increases damage and healing done by magical spells and effects by up to 44.</a></span><br><span class="q2">Equip: <a href="?spell=23729" class="q2">Improves your chance to hit with spells by 2%.</a></span><br><span class="q">"A silver liquid flows within the impenetrable ebony shell. The item feels pure. It radiates an essence of extreme power."</span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16961,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Pauldrons of Wrath</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Shoulder</td><th>Plate</th></tr></tbody></table>642 Armor<br>+27 Stamina<br>+13 Strength<br>+10 Fire Resistance<br>Durability 100 / 100<br>Classes: Warrior<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23516" class="q2">Increases the block value of your shield by 27.</a></span><br><span class="q2">Equip: <a href="?spell=13385" class="q2">Increased Defense +7.</a></span><br><span class="q"><a href="?itemset=218" class="q">Battlegear of Wrath</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16959">Bracelets of Wrath</a></span><br><span><a href="?item=16966">Breastplate of Wrath</a></span><br><span><a href="?item=16964">Gauntlets of Wrath</a></span><br><span><a href="?item=16963">Helm of Wrath</a></span><br><span><a href="?item=16962">Legplates of Wrath</a></span><br><span><a href="?item=16961">Pauldrons of Wrath</a></span><br><span><a href="?item=16965">Sabatons of Wrath</a></span><br><span><a href="?item=16960">Waistband of Wrath</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23563">Increases the attack power granted by Battle Shout by 30.</a></span><br><span>(5) Set: <a href="?spell=21890">20% chance after using an offensive ability requiring rage that your next offensive ability requires 50 less rage to use.</a></span><br><span>(8) Set: <a href="?spell=23548">4% chance to parry the next attack after a block.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19383,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Master Dragonslayer's Medallion</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Neck</td><th></th></tr></tbody></table>+14 Agility<br>+24 Stamina<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=13385" class="q2">Increased Defense +7.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19397,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Ring of Blackrock</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Finger</td><th></th></tr></tbody></table>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=14254" class="q2">Increases damage and healing done by magical spells and effects by up to 19.</a></span><br><span class="q2">Equip: <a href="?spell=21365" class="q2">Restores 9 mana per 5 sec.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19382,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Pure Elementium Band</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Finger</td><th></th></tr></tbody></table>+10 Intellect<br>+10 Spirit<br>+9 Stamina<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=15696" class="q2">Increases healing done by spells and effects by up to 53.</a></span><br><span class="q">"Flawless. Indestructible. You cannot comprehend the craftsmanship involved with the creation of this ring."</span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19396,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Taut Dragonhide Belt</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Waist</td><th>Leather</th></tr></tbody></table>125 Armor<br>+17 Stamina<br>Durability 40 / 40<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=14052" class="q2">+60 Attack Power.</a></span><br><span class="q2">Equip: <a href="?spell=13669" class="q2">Increases your chance to dodge an attack by 1%.</a></span><br><span class="q">"The flesh from different dragon flights has been sewn together to make this belt."</span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16927,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Nemesis Boots</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Feet</td><th>Cloth</th></tr></tbody></table>80 Armor<br>+14 Intellect<br>+20 Stamina<br>+10 Fire Resistance<br>Durability 50 / 50<br>Classes: Warlock<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23727" class="q2">Improves your chance to hit with spells by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=15715" class="q2">Increases damage and healing done by magical spells and effects by up to 25.</a></span><br><span class="q"><a href="?itemset=212" class="q">Nemesis Raiment</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16933">Nemesis Belt</a></span><br><span><a href="?item=16927">Nemesis Boots</a></span><br><span><a href="?item=16934">Nemesis Bracers</a></span><br><span><a href="?item=16928">Nemesis Gloves</a></span><br><span><a href="?item=16930">Nemesis Leggings</a></span><br><span><a href="?item=16931">Nemesis Robes</a></span><br><span><a href="?item=16929">Nemesis Skullcap</a></span><br><span><a href="?item=16932">Nemesis Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=14047">Increases damage and healing done by magical spells and effects by up to 23.</a></span><br><span>(5) Set: <a href="?spell=21922">Your pet gains 20 stamina and 130 spell resistance against all schools of magic.</a></span><br><span>(8) Set: <a href="?spell=23555">Reduces the threat generated by your Destruction spells by 20%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19367,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Dragon's Touch</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Ranged</td><th>Wand</th></tr></tbody></table><table width="100%"><tbody><tr><td>107 - 199 Fire Damage</td><th>Speed 1.60</th></tr></tbody></table>(95.6 damage per second)<br>+12 Intellect<br>+7 Stamina<br>Durability 75 / 75<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=9396" class="q2">Increases damage and healing done by magical spells and effects by up to 6.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
